Iteration,Agent_ID,Average_Reward
1,0,0.00125
1,1,0.004270833333333334
1,2,0.006979166666666667
1,3,0.019270833333333334
1,4,0.002291666666666667
2,0,0.0
2,1,0.0033333333333333335
2,2,0.0008333333333333334
2,3,0.0008333333333333334
2,4,0.0
3,0,0.00020833333333333335
3,1,0.001979166666666667
3,2,0.00020833333333333335
3,3,0.0
3,4,0.0004166666666666667
4,0,0.0
4,1,0.00125
4,2,0.00020833333333333335
4,3,0.0
4,4,0.0004166666666666667
5,0,0.0004166666666666667
5,1,0.000625
5,2,0.0
5,3,0.00020833333333333335
5,4,0.00020833333333333335
6,0,0.00020833333333333335
6,1,0.0004166666666666667
6,2,0.0
6,3,0.0
6,4,0.005625000000000001
7,0,0.0014583333333333332
7,1,0.0022916666666666667
7,2,0.0
7,3,0.0
7,4,0.0013541666666666667
8,0,0.0010416666666666667
8,1,0.0
8,2,0.00020833333333333335
8,3,0.0
8,4,0.0025
9,0,0.0004166666666666667
9,1,0.000625
9,2,0.0
9,3,0.0
9,4,0.001875
10,0,0.00020833333333333335
10,1,0.001875
10,2,0.0010416666666666667
10,3,0.0
10,4,0.0038541666666666668
11,0,0.0
11,1,0.004895833333333333
11,2,0.00375
11,3,0.0004166666666666667
11,4,0.0033333333333333335
12,0,0.0030208333333333337
12,1,0.0010416666666666667
12,2,0.006874999999999999
12,3,0.0
12,4,0.0
13,0,0.0025
13,1,0.0004166666666666667
13,2,0.004791666666666667
13,3,0.0
13,4,0.0062499999999999995
14,0,0.001875
14,1,0.002916666666666667
14,2,0.0004166666666666667
14,3,0.0
14,4,0.0004166666666666667
15,0,0.0021874999999999998
15,1,0.0004166666666666667
15,2,0.0020833333333333333
15,3,0.0008333333333333334
15,4,0.006458333333333333
16,0,0.00020833333333333335
16,1,0.0016666666666666668
16,2,0.0008333333333333334
16,3,0.0027083333333333334
16,4,0.0010416666666666667
17,0,0.0020833333333333333
17,1,0.0027083333333333334
17,2,0.00020833333333333335
17,3,0.0010416666666666667
17,4,0.005104166666666667
18,0,0.00020833333333333335
18,1,0.0010416666666666667
18,2,0.00125
18,3,0.0017708333333333335
18,4,0.0027083333333333334
19,0,0.005937500000000001
19,1,0.0016666666666666668
19,2,0.006666666666666667
19,3,0.0022916666666666662
19,4,0.009479166666666667
20,0,0.00375
20,1,0.0016666666666666668
20,2,0.0004166666666666667
20,3,0.00020833333333333335
20,4,0.0
21,0,0.0025
21,1,0.00125
21,2,0.00125
21,3,0.003645833333333334
21,4,0.0
22,0,0.005520833333333333
22,1,0.003645833333333333
22,2,0.009583333333333334
22,3,0.001979166666666667
22,4,0.0
23,0,0.001979166666666667
23,1,0.0015624999999999999
23,2,0.014895833333333336
23,3,0.00020833333333333335
23,4,0.0
24,0,0.0
24,1,0.0008333333333333334
24,2,0.0010416666666666667
24,3,0.0004166666666666667
24,4,0.0004166666666666667
25,0,0.0
25,1,0.00125
25,2,0.004166666666666667
25,3,0.0
25,4,0.0026041666666666665
26,0,0.0010416666666666667
26,1,0.0013541666666666667
26,2,0.008020833333333333
26,3,0.0032291666666666666
26,4,0.0
27,0,0.0010416666666666667
27,1,0.00125
27,2,0.0096875
27,3,0.005937499999999999
27,4,0.0008333333333333334
28,0,0.0028125000000000003
28,1,0.0
28,2,0.012708333333333334
28,3,0.004270833333333334
28,4,0.0
29,0,0.0028125000000000003
29,1,0.0004166666666666667
29,2,0.003333333333333334
29,3,0.001979166666666667
29,4,0.0008333333333333334
30,0,0.0008333333333333334
30,1,0.00020833333333333335
30,2,0.030833333333333334
30,3,0.0
30,4,0.0032291666666666666
31,0,0.0032291666666666666
31,1,0.003229166666666667
31,2,0.0023958333333333336
