Iteration,Average_Reward
1,0.006812499999999999
2,0.001
3,0.0005625000000000001
4,0.000375
5,0.0002916666666666667
6,0.00125
7,0.0010208333333333332
8,0.00075
9,0.0005833333333333333
10,0.0013958333333333333
11,0.0024791666666666664
12,0.0021874999999999998
13,0.0027916666666666667
14,0.001125
15,0.002395833333333333
16,0.0012916666666666667
17,0.0022291666666666666
18,0.0013958333333333333
19,0.005208333333333334
20,0.0012083333333333334
21,0.0017291666666666666
22,0.004145833333333334
23,0.0037291666666666675
24,0.0005416666666666666
25,0.0016041666666666665
26,0.0027291666666666666
27,0.003749999999999999
28,0.003958333333333334
29,0.0018750000000000004
30,0.007020833333333333
31,0.0025833333333333333
32,0.0014791666666666666
33,0.003208333333333333
34,0.0022916666666666667
35,0.002416666666666667
36,0.004645833333333333
37,0.002479166666666667
38,0.0011875
39,0.0021666666666666666
40,0.002416666666666667
41,0.0012708333333333335
42,0.002270833333333333
43,0.0013125
44,0.0017916666666666667
45,0.0033125000000000003
46,0.0011666666666666665
47,0.000625
48,0.0015
49,0.0020208333333333337
50,0.002208333333333334
51,0.00275
52,0.007229166666666666
53,0.0015625
54,0.0009583333333333333
55,0.0007708333333333333
56,0.0012916666666666667
57,0.001125
58,0.001
59,0.0013958333333333333
60,0.0018333333333333333
61,0.001375
62,0.001583333333333333
63,0.0010833333333333333
64,0.0009791666666666668
65,0.001375
66,0.0021666666666666666
67,0.002458333333333333
68,0.001666666666666667
69,0.0019166666666666666
70,0.0021874999999999998
71,0.0014583333333333334
72,0.00047916666666666664
73,0.0020416666666666665
74,0.0007916666666666665
75,0.00125
76,0.0011666666666666668
77,0.000625
78,0.0005
79,0.0018125000000000003
80,0.0006875
81,0.00075
82,0.000375
83,0.0010208333333333332
84,0.0016875000000000002
85,0.0012916666666666669
86,0.001
87,0.0002916666666666667
88,0.0005833333333333334
89,0.0006666666666666666
90,0.001604166666666667
91,0.0008958333333333333
92,0.0009375
93,0.0011875
94,0.0010833333333333333
95,0.001
96,0.0009583333333333333
97,0.0016875000000000002
98,0.0011458333333333333
99,0.0007291666666666668
100,0.0010624999999999999
101,0.00075
102,0.0014583333333333334
103,0.0012916666666666664
104,0.0006875
105,0.0009583333333333333
106,0.0006875
107,0.0021458333333333334
108,0.0005833333333333333
109,0.0008958333333333333
110,0.0013541666666666667
111,0.0011041666666666667
112,0.00020833333333333332
113,0.0020416666666666665
114,0.0010416666666666669
115,0.0014583333333333334
116,0.0010416666666666669
117,0.0008958333333333332
118,0.0013125
119,0.0010624999999999999
120,0.0013541666666666665
121,0.0016250000000000001
122,0.0016041666666666665
123,0.0017083333333333332
124,0.0015
125,0.0017083333333333332
126,0.0012916666666666662
127,0.0014166666666666668
128,0.0020416666666666665
129,0.002833333333333333
130,0.004416666666666667
131,0.0025833333333333337
132,0.002604166666666667
133,0.002479166666666667
134,0.0007916666666666665
135,0.00043749999999999995
136,0.0014375
137,0.0020625
138,0.0011041666666666667
139,0.0016458333333333331
140,0.0023125000000000003
141,0.0010416666666666667
142,0.0028125
143,0.0024375
144,0.0023333333333333335
145,0.0018125000000000003
146,0.0014166666666666668
147,0.0014583333333333334
148,0.0013125
149,0.001666666666666667
150,0.0017083333333333332
151,0.0010833333333333333
152,0.0016874999999999998
153,0.0009375
154,0.0010833333333333333
155,0.0012291666666666666
156,0.0012291666666666666
157,0.0010208333333333332
158,0.0011666666666666668
159,0.0016041666666666665
160,0.0014791666666666668
161,0.002145833333333334
162,0.0015
163,0.0008958333333333333
164,0.0016041666666666665
165,0.0009375
166,0.0022708333333333335
167,0.0023958333333333336
168,0.002166666666666667
169,0.0010624999999999999
170,0.0015208333333333332
171,0.0016458333333333331
172,0.002979166666666667
173,0.0014375
174,0.0008958333333333333
175,0.0012916666666666667
176,0.001125
177,0.0014583333333333334
178,0.0012916666666666667
179,0.0021249999999999997
180,0.0016875000000000002
181,0.0016458333333333331
182,0.002958333333333333
183,0.0011250000000000001
184,0.0013541666666666667
185,0.0013333333333333335
186,0.0017083333333333332
187,0.0017916666666666667
188,0.0012916666666666667
189,0.0011250000000000001
190,0.0014583333333333336
191,0.0014375
192,0.002416666666666667
193,0.0023750000000000004
194,0.0013958333333333333
195,0.0020208333333333337
196,0.0025624999999999997
197,0.0029791666666666664
198,0.0010624999999999999
199,0.0020208333333333337
200,0.002145833333333333
201,0.0014375
202,0.0022916666666666667
203,0.0018958333333333334
204,0.0014791666666666668
205,0.0009791666666666668
206,0.0012708333333333335
207,0.00047916666666666664
208,0.0010208333333333334
209,0.0010624999999999999
210,0.0009166666666666665
211,0.00125
212,0.0023541666666666667
213,0.0023958333333333336
214,0.0011041666666666667
215,0.0018958333333333331
216,0.00075
217,0.0015625
218,0.0011875
219,0.0009791666666666668
220,0.0011666666666666665
221,0.0005833333333333334
222,0.0019374999999999996
223,0.0010624999999999999
224,0.0013750000000000001
225,0.0010624999999999999
226,0.002395833333333333
227,0.001
228,0.0017083333333333332
229,0.0011041666666666667
230,0.0012916666666666667
231,0.0012708333333333335
232,0.0017083333333333332
233,0.0008749999999999999
234,0.0008541666666666668
235,0.0014166666666666668
236,0.0012499999999999998
237,0.0020208333333333337
238,0.0009166666666666665
239,0.0009791666666666668
240,0.0011041666666666667
241,0.003
242,0.0024583333333333328
243,0.0007291666666666667
244,0.00075
245,0.0016458333333333331
246,0.0011249999999999997
247,0.0010208333333333332
248,0.00125
249,0.0009791666666666668
250,0.0009375
251,0.0015625
252,0.001583333333333333
253,0.0012083333333333334
254,0.0017499999999999998
255,0.0015625
256,0.002125
257,0.0019791666666666664
258,0.0012083333333333334
259,0.0015416666666666664
260,0.0010625
261,0.0014791666666666664
262,0.0009583333333333334
263,0.0029791666666666664
264,0.0031875000000000002
265,0.00125
266,0.003937500000000001
267,0.0005
268,0.01825
269,0.0046875
270,0.0008333333333333333
271,0.0020624999999999997
272,0.018062500000000002
273,0.0023333333333333335
274,0.0020624999999999997
275,0.0008541666666666666
276,0.0007916666666666668
277,0.0020833333333333333
278,0.0013750000000000001
279,0.0019791666666666664
280,0.002916666666666667
281,0.0012916666666666667
282,0.001
283,0.0011666666666666665
284,0.0012708333333333332
285,0.0014791666666666664
286,0.0010416666666666667
287,0.0037500000000000007
288,0.0016875000000000002
289,0.001
290,0.0015208333333333335
291,0.0027083333333333334
292,0.0015
293,0.0012291666666666668
294,0.0015416666666666667
295,0.0019999999999999996
296,0.002333333333333333
297,0.0011666666666666665
298,0.0018958333333333334
299,0.0017916666666666667
300,0.0007291666666666667
301,0.0014791666666666664
302,0.0013333333333333333
303,0.0009583333333333333
304,0.0015
305,0.0018124999999999999
306,0.0005
307,0.0021666666666666666
308,0.0009166666666666666
309,0.0016250000000000001
310,0.0018958333333333331
311,0.0007916666666666665
312,0.0021041666666666665
313,0.0009166666666666666
314,0.0008125000000000001
315,0.0011875
316,0.0020208333333333332
317,0.0006666666666666668
318,0.0017708333333333337
319,0.002208333333333334
320,0.0037083333333333343
321,0.0025833333333333333
322,0.0005833333333333333
323,0.0014166666666666666
324,0.0020416666666666665
325,0.002125
326,0.0011874999999999998
327,0.0008125000000000001
328,0.0020416666666666665
329,0.0012083333333333334
330,0.001125
331,0.0009375
332,0.0014166666666666668
333,0.0005833333333333334
334,0.0019583333333333336
335,0.0022291666666666666
336,0.000625
337,0.0010208333333333332
338,0.0010208333333333332
339,0.0013124999999999999
340,0.0005
341,0.0017083333333333332
342,0.0009166666666666666
343,0.003166666666666667
344,0.0016458333333333331
345,0.0008125000000000001
346,0.0016874999999999998
347,0.0006249999999999999
348,0.0010833333333333333
349,0.00275
350,0.001125
351,0.0002916666666666667
352,0.0009791666666666666
353,0.0015208333333333335
354,0.000375
355,0.0015416666666666664
356,0.00041666666666666664
357,0.0012916666666666667
358,0.0015208333333333335
359,0.0011041666666666667
360,0.0010833333333333333
361,0.0020833333333333333
362,0.0005416666666666666
363,0.0012916666666666667
364,0.0008958333333333333
365,0.0004583333333333333
366,0.0015208333333333332
367,0.002
368,0.0008541666666666666
369,0.0017916666666666667
370,0.0011458333333333333
371,0.00225
372,0.0013958333333333333
373,0.0018333333333333337
374,0.0006666666666666668
375,0.0015625000000000003
376,0.0013125
377,0.0007291666666666667
378,0.0011458333333333333
379,0.0013125
380,0.0005833333333333334
381,0.0005416666666666666
382,0.0011458333333333333
383,0.0013541666666666667
384,0.0012083333333333334
385,0.0008749999999999999
386,0.0010416666666666667
387,0.001125
388,0.0009375
389,0.0017083333333333336
390,0.0018125000000000003
391,0.0014375
392,0.0008333333333333333
393,0.0012291666666666666
394,0.001583333333333333
395,0.0013958333333333333
396,0.0017083333333333332
397,0.0010416666666666669
398,0.0015208333333333332
399,0.0012291666666666666
400,0.0013541666666666667
401,0.0013541666666666667
402,0.0018541666666666665
403,0.0015
404,0.0018958333333333334
405,0.0013333333333333335
406,0.0012083333333333334
407,0.0018541666666666667
408,0.0013333333333333333
409,0.0011666666666666665
410,0.0019375
411,0.0005833333333333334
412,0.0008750000000000001
413,0.002145833333333334
414,0.0012291666666666668
415,0.0007083333333333334
416,0.0014583333333333334
417,0.0008958333333333332
418,0.0015833333333333335
419,0.0010833333333333333
420,0.0010208333333333332
421,0.0012291666666666668
422,0.0015416666666666664
423,0.0017083333333333332
424,0.0026249999999999997
425,0.0018958333333333331
426,0.0005
427,0.0026875
428,0.0017916666666666667
429,0.0015416666666666664
430,0.0011875
431,0.0009583333333333333
432,0.001
433,0.0010208333333333332
434,0.0013541666666666667
435,0.0017708333333333332
436,0.0010624999999999999
437,0.0005416666666666666
438,0.000375
439,0.0018333333333333333
440,0.001958333333333333
441,0.0009583333333333334
442,0.001375
443,0.0014583333333333334
444,0.0013541666666666667
445,0.0010624999999999999
446,0.001375
447,0.0015416666666666664
448,0.0013541666666666667
449,0.0006666666666666668
450,0.0013541666666666667
451,0.0005833333333333333
452,0.00043750000000000006
453,0.0012291666666666666
454,0.0011666666666666665
455,0.0008125000000000001
456,0.0010416666666666669
457,0.0019375
458,0.0011875
459,0.0019583333333333336
460,0.0018125000000000003
461,0.0011458333333333333
462,0.0009791666666666666
463,0.0008333333333333333
464,0.0008958333333333332
465,0.0008541666666666666
466,0.00075
467,0.0022708333333333335
468,0.0014791666666666666
469,0.002979166666666667
470,0.0009999999999999998
471,0.000625
472,0.0014791666666666666
473,0.0013750000000000001
474,0.0016666666666666666
475,0.0002916666666666667
476,0.0020208333333333337
477,0.0015833333333333335
478,0.0010208333333333332
479,0.0007708333333333333
480,0.0011458333333333333
481,0.0008333333333333333
482,0.00075
483,0.0012291666666666666
484,0.001375
485,0.0015416666666666669
486,0.0017500000000000003
487,0.0020833333333333337
488,0.0006666666666666666
489,0.0003958333333333334
490,0.0019583333333333336
491,0.0011458333333333333
492,0.0013958333333333333
493,0.0009166666666666666
494,0.0007708333333333334
495,0.001604166666666667
496,0.0016250000000000001
497,0.0019583333333333336
498,0.0013124999999999999
499,0.0010208333333333332
500,0.0008958333333333333
501,0.0013125
502,0.0019166666666666666
503,0.0014166666666666668
504,0.0009583333333333334
505,0.0010208333333333334
506,0.0009583333333333333
507,0.0008958333333333333
508,0.0005833333333333334
509,0.0021041666666666665
510,0.0011874999999999998
511,0.0021041666666666665
512,0.001
513,0.0021249999999999997
514,0.0012708333333333332
515,0.0006041666666666667
516,0.0005833333333333334
517,0.0013541666666666667
518,0.0013333333333333335
519,0.0012708333333333335
520,0.0017916666666666667
521,0.0014791666666666668
522,0.0016458333333333331
523,0.0011875
524,0.0008125000000000001
