Iteration,Average_Reward
408,-10.5
409,-10.499583333333334
410,-10.5
411,-10.5
412,-10.499895833333333
413,-10.499791666666667
414,-10.49975
415,-10.5
416,-10.4996875
417,-10.5
418,-10.582760416666666
419,-10.5
420,-10.499375
421,-10.5
422,-10.4996875
423,-10.68324999999989
424,-10.866114583333404
425,-10.499791666666667
426,-10.716083333333295
427,-10.499895833333333
428,-10.649364583333442
429,-10.499791666666667
430,-10.815937499999855
431,-10.69967708333339
432,-10.716322916666627
433,-10.865697916666718
434,-10.716052083333295
435,-10.866114583333404
436,-10.61647916666672
437,-10.749218749999999
438,-10.499791666666667
439,-10.499895833333333
440,-10.5
441,-10.682760416666559
442,-10.682854166666557
443,-10.583072916666667
444,-11.049645833333003
445,-10.5
446,-10.5
447,-10.649885416666775
448,-10.5
449,-10.5
450,-10.683072916666555
451,-10.68306249999989
452,-10.86646874999978
453,-10.5
454,-10.71620833333355
455,-10.5
456,-10.899635416666518
457,-10.716052083333295
458,-10.499895833333333
459,-10.5
460,-10.932510416666588
461,-10.683291666666557
462,-11.048854166666628
463,-11.115302083333146
464,-10.51667708333323
465,-10.89922916666652
466,-11.148614583333185
467,-10.886718749999892
468,-10.716187499999961
469,-10.5
470,-10.68306249999989
471,-10.599531249999893
472,-10.799583333333551
473,-10.716187499999961
474,-10.633072916666615
475,-10.749270833333334
476,-10.649885416666775
477,-10.899385416666517
478,-10.965697916666628
479,-10.5
480,-10.5
481,-10.5
482,-10.5
483,-10.499895833333333
484,-10.5
485,-10.5
486,-10.5
487,-10.583072916666667
488,-10.499791666666667
489,-10.499583333333334
490,-10.583177083333334
491,-10.5
492,-10.5
493,-10.5
494,-10.499791666666667
495,-10.5
496,-10.5
497,-10.583072916666667
498,-10.5
499,-10.5
500,-10.5
501,-10.5
502,-10.5
503,-10.5
504,-10.5
505,-10.5
506,-10.5
507,-10.499895833333333
508,-10.5
509,-10.5
510,-10.5
511,-10.5
512,-10.5
513,-10.582968750000001
514,-10.499895833333333
515,-10.5
516,-10.5
517,-10.5
518,-10.5
519,-10.583072916666667
520,-10.5
521,-10.5
522,-10.5
523,-10.5
524,-10.5
525,-10.5
526,-10.5
527,-10.499895833333333
528,-10.5
529,-10.583072916666667
530,-10.5
531,-10.5
532,-10.5
533,-10.5
534,-10.5
535,-10.499895833333333
536,-10.5
537,-10.5
538,-10.5
539,-10.5
540,-10.5
541,-10.5
542,-10.5
543,-10.5
544,-10.5
545,-10.5
546,-10.5
547,-10.5
548,-10.5
549,-10.5
550,-10.5
551,-10.499895833333333
552,-10.5
553,-10.5
554,-10.5
555,-10.5
556,-10.5
557,-10.499895833333333
558,-10.5
559,-10.5
560,-10.5
561,-10.5
562,-10.5
563,-10.5
564,-10.5
565,-10.5
566,-10.499895833333333
567,-10.499791666666667
568,-10.5
569,-10.5
570,-10.5
571,-10.5
572,-10.5
573,-10.5
574,-10.5
575,-10.5
576,-10.5
577,-10.5
578,-10.5
579,-10.5
580,-10.5
581,-10.499895833333333
582,-10.5
583,-10.5
584,-10.5
585,-10.5
586,-10.5
587,-10.5
588,-10.5
589,-10.5
590,-10.5
591,-10.5
592,-10.5
593,-10.583177083333334
594,-10.499895833333333
595,-10.5
596,-10.5
597,-10.5
598,-10.5
599,-10.5
600,-10.5
601,-10.5
602,-10.5
603,-10.583177083333334
604,-10.5
605,-10.499895833333333
606,-10.5
607,-10.5
608,-10.5
609,-10.5
610,-10.5
611,-10.5
612,-10.5
613,-10.5
614,-10.499895833333333
615,-10.5
616,-10.5
617,-10.5
618,-10.499895833333333
619,-10.499895833333333
620,-10.499791666666667
621,-10.5
622,-10.5
623,-10.5
624,-10.5
625,-10.5
626,-10.5
627,-10.5
628,-10.5
629,-10.5
630,-10.5
631,-10.499895833333333
632,-10.5
633,-10.5
634,-10.5
635,-10.5
636,-10.5
637,-10.5
638,-10.499895833333333
639,-10.5
640,-10.499791666666667
641,-10.5
642,-10.5
643,-10.499791666666667
644,-10.499895833333333
645,-10.5
646,-10.5
647,-10.499895833333333
648,-10.5
649,-10.499895833333333
650,-10.5
651,-10.5
652,-10.5
653,-10.5
654,-10.633250000000212
655,-10.5
656,-10.499895833333333
657,-10.5
658,-10.5
659,-10.5
660,-10.5
661,-10.5
662,-10.5
663,-10.5
664,-10.5
665,-10.499895833333333
666,-10.5
667,-10.499791666666667
668,-10.5
669,-10.5
670,-10.499895833333333
671,-10.499895833333333
672,-10.499895833333333
673,-10.5
674,-10.5
675,-10.5
676,-10.499479166666667
677,-10.5
678,-10.5
679,-10.5
680,-10.5
681,-10.5
682,-10.499583333333334
683,-10.5
684,-10.5
685,-10.499791666666667
686,-10.499791666666667
687,-10.5
688,-10.499895833333333
689,-10.5
690,-10.5
691,-10.499791666666667
692,-10.5
693,-10.499791666666667
694,-10.499895833333333
695,-10.5
696,-10.5
697,-10.499791666666667
698,-10.5
699,-10.5
700,-10.5
701,-10.499375
702,-10.5
703,-10.5
704,-10.5
705,-10.5
706,-10.4996875
707,-10.499791666666667
708,-10.5
709,-10.5
710,-10.5
711,-10.5
712,-10.5
713,-10.5
714,-10.5
715,-10.4996875
716,-10.5
717,-10.5
718,-10.499895833333333
719,-10.499791666666667
720,-10.5
721,-10.5
722,-10.5
723,-10.4996875
724,-10.5
725,-10.499791666666667
726,-10.5
727,-10.4996875
728,-10.5
729,-10.5
730,-10.4996875
731,-10.499583333333334
732,-10.499791666666667
733,-10.499895833333333
734,-10.5
735,-10.5
736,-10.5
737,-10.5
738,-10.4996875
739,-10.4996875
740,-10.499583333333334
741,-10.5
742,-10.499791666666667
743,-10.5
744,-10.5
745,-10.5
746,-10.499375
747,-10.5
748,-10.5
749,-10.4996875
750,-10.5
751,-10.499791666666667
752,-10.499895833333333
753,-10.499583333333334
754,-10.5
755,-10.5
756,-10.56652083333344
757,-10.5
758,-10.5
759,-10.5
760,-10.499895833333333
761,-10.5
762,-10.499583333333334
763,-10.5
764,-10.499791666666667
765,-10.5
766,-10.5
767,-10.499895833333333
768,-10.499791666666667
769,-10.5
770,-10.499791666666667
771,-10.5
772,-10.499791666666667
773,-10.5
774,-10.4996875
775,-10.5
776,-10.5
777,-10.5
778,-10.5
779,-10.499895833333333
780,-10.499895833333333
781,-10.5
782,-10.499791666666667
783,-10.5
784,-10.5
785,-10.5
786,-10.499583333333334
787,-10.499895833333333
788,-10.5
789,-10.5
790,-10.5
791,-10.5
792,-10.4996875
793,-10.4996875
794,-10.499583333333334
795,-10.499583333333334
796,-10.5
797,-10.5
798,-10.5
799,-10.499791666666667
800,-10.499583333333334
801,-10.5
802,-10.5
803,-10.5
804,-10.5
805,-10.5
806,-10.5
807,-10.499791666666667
808,-10.499791666666667
809,-10.5
810,-10.499895833333333
811,-10.499791666666667
812,-10.5
813,-10.5
814,-10.5
815,-10.499895833333333
816,-10.499791666666667
817,-10.5
818,-10.5
819,-10.5
820,-10.5
821,-10.5
822,-10.5
823,-10.5
824,-10.5
825,-10.499895833333333
826,-10.499791666666667
827,-10.5
828,-10.4996875
829,-10.5
830,-10.5
831,-10.499791666666667
832,-10.499583333333334
833,-10.499583333333334
834,-10.5
835,-10.5
836,-10.499583333333334
837,-10.5
838,-10.499791666666667
839,-10.5
840,-10.4996875
841,-10.499895833333333
842,-10.5
843,-10.4996875
844,-10.5
845,-10.5
846,-10.5
847,-10.5
848,-10.5
849,-10.5
850,-10.5
851,-10.5
852,-10.5
853,-10.5
854,-10.4996875
855,-10.499375
856,-10.5
857,-10.5
858,-10.5
859,-10.499583333333334
860,-10.5
861,-10.499583333333334
862,-10.5
863,-10.499791666666667
864,-10.5
865,-10.5
866,-10.4996875
867,-10.566625000000107
868,-10.499583333333334
869,-10.5
870,-10.5
871,-10.4996875
872,-10.5
873,-10.499791666666667
874,-10.499791666666667
875,-10.5
876,-10.5
877,-10.5
878,-10.5
879,-10.5
880,-10.5
881,-10.566625000000107
882,-10.5
883,-10.499791666666667
884,-10.4996875
885,-10.616218750000053
886,-10.4996875
887,-10.782947916666695
888,-10.5830625
889,-10.566625000000107
890,-10.5
891,-10.5
892,-10.5
893,-10.632833333333283
894,-10.5
895,-10.566583333333439
896,-10.583270833333334
897,-10.5
898,-10.63320833333327
899,-10.499583333333334
900,-10.5
901,-10.5
902,-10.765989583333221
903,-10.5
904,-10.566583333333439
905,-10.499895833333333
906,-10.5
907,-10.5
908,-10.566625000000107
909,-10.5
910,-10.5
911,-10.549937499999936
912,-10.583125
913,-10.5
914,-10.499895833333333
915,-10.549937499999936
916,-10.499583333333334
917,-10.5
918,-10.5
919,-10.549937499999936
920,-10.582968750000001
921,-10.566625000000107
922,-10.499479166666667
923,-10.499791666666667
924,-10.5
925,-10.5
926,-10.5
927,-10.566583333333439
928,-10.5
929,-10.5
930,-10.5
931,-10.566375000000106
932,-10.5
933,-10.499791666666667
934,-10.566625000000107
935,-10.499583333333334
936,-10.566583333333439
937,-10.566625000000107
938,-10.566583333333439
939,-10.58328125
940,-10.5
941,-10.5
942,-10.699625000000317
943,-10.499791666666667
944,-10.5
945,-10.499583333333334
946,-10.5
947,-10.5
948,-10.5
949,-10.566416666666774
950,-10.5
951,-10.5
952,-10.4996875
953,-10.499791666666667
954,-10.5
955,-10.5
956,-10.5
957,-10.583072916666667
958,-10.5
959,-10.5
960,-10.549937499999936
961,-10.5
962,-10.566625000000107
963,-10.58328125
964,-10.549624999999937
965,-10.499479166666667
966,-10.5
967,-10.5
968,-10.5
969,-10.5
970,-10.616562500000043
971,-10.632833333333283
972,-10.566583333333439
973,-10.5
974,-10.4996875
975,-10.5
976,-10.5
977,-10.5
978,-10.566583333333439
979,-10.5
980,-10.5
981,-10.5
982,-10.5
983,-10.566625000000107
984,-10.64986458333344
985,-10.5
986,-10.566583333333439
987,-10.5
988,-10.5
989,-10.499583333333334
990,-10.5
991,-10.499583333333334
992,-10.5
993,-10.4996875
994,-10.549937499999936
995,-10.566625000000107
996,-10.549729166666603
997,-10.5
998,-10.499895833333333
999,-10.58328125
1000,-10.5
1001,-10.566583333333439
1002,-10.499791666666667
1003,-10.549937499999936
1004,-10.5
1005,-10.583072916666667
1006,-10.566583333333439
1007,-10.499583333333334
1008,-10.5
1009,-10.499895833333333
1010,-10.5
1011,-10.5
1012,-10.4996875
1013,-10.5
1014,-10.499583333333334
1015,-10.566375000000106
1016,-10.566625000000107
1017,-10.5
1018,-10.5
1019,-10.58328125
1020,-10.499479166666667
1021,-10.566625000000107
1022,-10.5
1023,-10.4996875
1024,-10.5
1025,-10.499791666666667
1026,-10.5
1027,-10.4996875
1028,-10.5
1029,-10.5
1030,-10.54983333333327
1031,-10.5
1032,-10.56652083333344
1033,-10.632833333333283
1034,-10.549937499999936
1035,-10.499895833333333
1036,-10.5
1037,-10.5
1038,-10.499895833333333
1039,-10.5
1040,-10.5
1041,-10.499375
1042,-10.5
1043,-10.566312500000107
1044,-10.499583333333334
1045,-10.499479166666667
1046,-10.499895833333333
1047,-10.499583333333334
1048,-10.5
1049,-10.566500000000106
1050,-10.5
1051,-10.499583333333334
1052,-10.5
1053,-10.499791666666667
1054,-10.782843750000032
1055,-10.499583333333334
1056,-10.499791666666667
1057,-10.5
1058,-10.5
1059,-10.5
1060,-10.4996875
1061,-10.499583333333334
1062,-10.499895833333333
1063,-10.5
1064,-10.5
1065,-10.499791666666667
1066,-10.5
1067,-10.5
1068,-11.06631250000006
1069,-10.5
1070,-10.5
1071,-10.849447916666803
1072,-10.499895833333333
1073,-10.649781250000105
1074,-10.5
1075,-10.549937499999936
1076,-10.4996875
1077,-10.499791666666667
1078,-10.6665625
1079,-10.5
1080,-10.5
1081,-10.682916666666813
1082,-10.566625000000107
1083,-10.5
1084,-10.499895833333333
1085,-10.5
1086,-10.5
1087,-10.5
1088,-10.4996875
1089,-10.5
1090,-10.5
1091,-10.499791666666667
1092,-10.566583333333439
1093,-10.549624999999937
1094,-10.499791666666667
1095,-10.566375000000106
1096,-10.5
1097,-10.5
1098,-10.5
1099,-10.58328125
1100,-10.499791666666667
1101,-10.5
1102,-10.783156250000031
1103,-10.499895833333333
1104,-10.5
1105,-10.783156250000031
1106,-10.566625000000107
1107,-10.499791666666667
1108,-10.5
1109,-10.549937499999936
1110,-10.566541666666772
1111,-10.783156250000031
1112,-10.5
1113,-10.583177083333334
1114,-10.5
1115,-10.499895833333333
1116,-10.566583333333439
1117,-10.5
1118,-10.5
1119,-10.566625000000107
1120,-10.5
1121,-10.5
1122,-10.4996875
1123,-10.499791666666667
1124,-10.499791666666667
1125,-10.499895833333333
1126,-10.5
1127,-10.5
1128,-10.549906249999935
1129,-10.616447916666708
1130,-10.5
1131,-10.549729166666603
1132,-10.549312499999937
1133,-10.5
1134,-10.566625000000107
1135,-10.499583333333334
1136,-10.566583333333439
1137,-10.5
1138,-10.5
1139,-10.5
1140,-10.5
1141,-10.5
1142,-10.5
1143,-10.499791666666667
1144,-10.616562500000043
1145,-10.499791666666667
1146,-10.566625000000107
1147,-10.4996875
1148,-10.499583333333334
1149,-10.499583333333334
1150,-10.5
1151,-10.5
1152,-10.5
1153,-10.5
