Iteration,Average_Reward
166,-2.1234979166666212
167,-2.1926187499999465
168,-2.191022916666622
169,-2.1293541666666114
170,-2.1727104166666202
171,-2.1091229166666117
172,-2.1368374999999475
173,-2.1297270833332838
174,-2.218985416666623
175,-2.1049979166666084
176,-2.119977083333287
177,-2.219952083333277
178,-2.123379166666622
179,-2.2638687499999586
180,-2.1229395833332747
181,-2.1823083333332827
182,-2.119649999999944
183,-2.1767645833332816
184,-2.1724333333332853
185,-2.140497916666616
186,-2.244220833333298
187,-2.096249999999949
188,-2.1380604166666055
189,-2.050818749999957
190,-2.0998749999999418
191,-2.1282249999999485
192,-2.2012770833332795
193,-2.1880645833332872
194,-2.1231562499999534
195,-2.149933333333279
196,-2.1344791666666274
197,-2.0999166666666085
198,-2.1466374999999482
199,-2.1400249999999446
200,-2.1322229166666142
201,-2.1401562499999494
202,-2.1678937499999487
203,-2.126049999999944
204,-2.133912499999949
205,-2.051356249999951
206,-2.1295583333332795
207,-2.1791604166666345
208,-2.185962499999949
209,-2.099833333333275
210,-2.0906395833332865
211,-2.1776124999999418
212,-2.1161979166666236
213,-2.1393312499999455
214,-2.1166604166666083
215,-2.238437499999955
216,-2.093364583333279
217,-2.1862979166666134
218,-2.136377083333283
219,-2.139789583333274
220,-2.1497708333332914
221,-2.126262499999945
222,-2.1089395833332794
223,-2.0933208333332893
224,-2.1107624999999417
225,-2.1740916666666097
226,-2.123262499999941
227,-2.1299083333332747
228,-2.096681249999949
229,-2.150712499999944
230,-2.156508333333273
231,-2.1232083333332747
232,-2.100002083333275
233,-2.1000124999999423
234,-2.169897916666616
235,-2.099999999999942
236,-2.1365208333332744
237,-2.0999166666666085
238,-2.1398020833332745
239,-2.11636458333329
240,-2.099749999999942
241,-2.146366666666618
242,-2.1212604166666162
243,-2.096597916666616
244,-2.129922916666607
245,-2.1298791666666075
246,-2.0966791666666156
247,-2.1395895833332745
248,-2.1531395833332736
249,-2.129835416666608
250,-2.1764374999999476
251,-2.099833333333275
252,-2.1265562499999455
253,-2.1465395833332734
254,-2.119810416666616
255,-2.113199999999954
256,-2.1232333333332862
257,-2.1503562499999505
258,-2.1465708333332882
259,-2.1398687499999403
260,-2.096597916666616
261,-2.1231395833332742
262,-2.10001458333329
263,-2.1732124999999556
264,-2.113187499999942
265,-2.1033354166666163
266,-2.106531249999942
267,-2.179866666666606
268,-2.123279166666608
269,-2.1232916666666077
270,-2.156591666666606
271,-2.166533333333291
272,-2.1530729166666136
273,-2.1431083333332808
274,-2.123164583333274
275,-2.1205499999999495
276,-2.099999999999942
277,-2.109908333333279
278,-2.1232104166666077
279,-2.0999166666666085
280,-2.120895833333286
281,-2.123168749999941
282,-2.1231791666666076
283,-2.099958333333275
284,-2.189868749999939
285,-2.0997624999999416
286,-2.1398583333332737
287,-2.1232770833332744
288,-2.123306249999941
289,-2.176333333333281
290,-2.099958333333275
291,-2.0999187499999414
292,-2.13318333333329
293,-2.099999999999942
294,-2.093239583333279
295,-2.169572916666617
296,-2.099999999999942
297,-2.099999999999942
298,-2.099999999999942
299,-2.0998749999999418
300,-2.169920833333273
301,-2.156352083333273
302,-2.0999708333332747
303,-2.123262499999941
304,-2.146374999999952
305,-2.113224999999949
306,-2.146433333333291
307,-2.119810416666616
308,-2.123193749999941
309,-2.099749999999942
310,-2.136502083333274
311,-2.166393749999962
312,-2.1070624999999574
313,-2.123193749999941
314,-2.0966395833332827
315,-2.1265749999999484
316,-2.099458333333275
317,-2.099999999999942
318,-2.1199854166666148
319,-2.133297916666612
320,-2.1166604166666083
321,-2.149883333333277
322,-2.1232770833332744
323,-2.129712499999941
324,-2.0999166666666085
325,-2.0999166666666085
326,-2.14637499999994
327,-2.1198354166666165
328,-2.1565187499999396
329,-2.0933770833332788
330,-2.15614374999994
331,-2.1232479166666076
332,-2.1763687499999635
333,-2.1298479166666207
334,-2.099833333333275
335,-2.0932895833332794
336,-2.1298541666666075
337,-2.156531249999955
338,-2.099999999999942
339,-2.093364583333279
340,-2.156602083333273
341,-2.099999999999942
342,-2.106606249999942
343,-2.2062729166666095
344,-2.139802083333277
345,-2.1565187499999396
346,-2.139908333333274
347,-2.1330479166666123
348,-2.099999999999942
349,-2.1165354166666086
350,-2.1232749999999414
351,-2.1362291666666366
352,-2.0997083333332753
353,-2.1432624999999477
354,-2.2130916666666236
355,-2.1166624999999413
356,-2.099833333333275
357,-2.1395479166666247
358,-2.119958333333282
359,-2.0931562499999457
360,-2.1665166666666247
361,-2.126597916666615
362,-2.1166187499999416
363,-2.123262499999941
364,-2.123299999999945
365,-2.163254166666621
366,-2.1064937499999417
367,-2.099999999999942
368,-2.1232083333332747
369,-2.1398124999999566
370,-2.1499249999999437
371,-2.099999999999942
372,-2.0931979166666124
373,-2.1299916666666237
374,-2.123193749999941
375,-2.0965562499999493
376,-2.1165104166666118
377,-2.0932937499999453
378,-2.1296604166666078
379,-2.1165354166666086
380,-2.119916666666615
381,-2.096681249999949
382,-2.149808333333277
383,-2.116518749999957
384,-2.106577083333275
385,-2.139939583333289
386,-2.0999166666666085
387,-2.1764499999999507
388,-2.106527083333275
389,-2.1498999999999446
390,-2.0966791666666156
391,-2.123249999999941
392,-2.1297708333332843
393,-2.106660416666608
394,-2.143139583333281
395,-2.1099979166666123
396,-2.1764541666666153
397,-2.1297416666666082
398,-2.1166604166666083
399,-2.1164708333332785
400,-2.099583333333275
401,-2.1231395833332742
402,-2.179624999999952
403,-2.139814583333275
404,-2.106410416666608
405,-2.1229437499999415
406,-2.1864083333332727
407,-2.1096645833332794
408,-2.0997916666666088
409,-2.099958333333275
410,-2.1165354166666086
411,-2.106485416666609
412,-2.1231541666666076
413,-2.099958333333275
414,-2.093164583333279
415,-2.099999999999942
416,-2.1265541666666126
417,-2.0999208333332753
418,-2.0964708333332824
419,-2.1166083333332777
420,-2.1498020833332823
421,-2.0933729166666124
422,-2.1000124999999423
423,-2.1665041666666114
424,-2.163224999999951
425,-2.0999166666666085
426,-2.099833333333275
427,-2.1464249999999403
428,-2.099999999999942
429,-2.133289583333279
430,-2.1797979166666055
431,-2.189906249999942
432,-2.099833333333275
433,-2.1696124999999498
434,-2.1166083333332786
435,-2.099999999999942
436,-2.123264583333274
437,-2.1197937499999497
438,-2.1232916666666077
439,-2.1465749999999515
440,-2.149622916666612
441,-2.093364583333279
442,-2.1364583333332967
443,-2.113089583333287
444,-2.0997916666666088
445,-2.0997916666666088
446,-2.1231791666666076
447,-2.1563395833332732
448,-2.099999999999942
449,-2.1497958333332825
450,-2.1730395833332765
451,-2.1099145833332793
452,-2.119754166666616
453,-2.099958333333275
454,-2.139827083333274
455,-2.099958333333275
456,-2.1165333333332788
457,-2.11996249999995
458,-2.096597916666616
459,-2.099958333333275
460,-2.1232916666666077
461,-2.0999187499999414
462,-2.1232916666666077
463,-2.146366666666618
464,-2.14652499999994
465,-2.0932895833332794
466,-2.123110416666608
467,-2.1198270833332815
468,-2.099999999999942
469,-2.123266666666608
470,-2.088672916666618
471,-2.129839583333274
472,-2.099999999999942
473,-2.156435416666606
474,-2.0999166666666085
475,-2.1464020833332738
476,-2.1199791666666314
477,-2.09485833333328
478,-2.1431395833332987
479,-2.0997083333332753
480,-2.100002083333275
481,-2.1197708333332814
482,-2.1098729166666126
483,-2.099999999999942
484,-2.1199729166666144
485,-2.099999999999942
486,-2.11996249999995
487,-2.143172916666625
488,-2.156324999999955
489,-2.099999999999942
490,-2.11971249999995
491,-2.119670833333283
492,-2.0931979166666124
493,-2.099833333333275
494,-2.15650624999994
495,-2.1099979166666123
496,-2.142881249999951
497,-2.123056249999941
498,-2.146554166666607
499,-2.08664999999995
500,-2.156591666666606
501,-2.099999999999942
502,-2.1166458333332785
503,-2.099999999999942
504,-2.1099979166666123
505,-2.1232770833332744
506,-2.1332062499999447
507,-2.1831374999999573
508,-2.123029166666632
509,-2.1100333333332784
510,-2.2030749999999544
511,-2.0999166666666085
512,-2.0999166666666085
513,-2.0996666666666086
514,-2.123306249999941
515,-2.120002083333283
516,-2.1166624999999413
517,-2.099958333333275
518,-2.0966395833332827
519,-2.096637499999949
520,-2.11996249999995
521,-2.1464562499999404
522,-2.106410416666608
523,-2.1565187499999396
524,-2.099999999999942
525,-2.1266374999999456
526,-2.099958333333275
527,-2.0998749999999418
528,-2.1099979166666123
529,-2.0999187499999414
530,-2.099999999999942
531,-2.099999999999942
532,-2.143235416666614
533,-2.093364583333279
534,-2.1232083333332747
535,-2.1796708333332724
536,-2.099999999999942
537,-2.123262499999941
538,-2.099999999999942
539,-2.099999999999942
540,-2.0966791666666156
541,-2.146554166666607
542,-2.0933729166666124
543,-2.1498187499999455
544,-2.096681249999949
545,-2.143106249999949
546,-2.1331770833332784
547,-2.1465687499999406
548,-2.163095833333273
549,-2.0966395833332827
550,-2.0965124999999487
551,-2.113256249999952
552,-2.1531562499999466
553,-2.153143749999951
554,-2.0999166666666085
555,-2.093364583333279
556,-2.149779166666625
557,-2.139760416666621
558,-2.093364583333279
559,-2.1232916666666077
560,-2.1033624999999496
561,-2.1066520833332754
562,-2.179895833333272
563,-2.1396937499999553
564,-2.1531874999999467
565,-2.0966791666666156
566,-2.2195729166666043
567,-2.093364583333279
568,-2.1166604166666083
569,-2.1332604166666114
570,-2.1164666666666117
571,-2.1198791666666166
572,-2.14655624999994
573,-2.1296062499999406
574,-2.1664624999999598
575,-2.0933229166666125
576,-2.1532708333332797
577,-2.0966791666666156
578,-2.099749999999942
579,-2.153222916666619
580,-2.096597916666616
581,-2.119964583333283
582,-2.1464916666666185
583,-2.1199854166666148
584,-2.106595833333286
585,-2.0998749999999418
586,-2.099833333333275
587,-2.126512499999946
588,-2.178437499999948
589,-2.123110416666608
590,-2.0996666666666086
591,-2.0998749999999418
592,-2.129958333333274
593,-2.1263458333332794
594,-2.099937499999946
595,-2.1199416666666147
596,-2.1565187499999396
597,-2.0933687499999456
598,-2.1565187499999396
599,-2.093239583333279
600,-2.1264083333332913
601,-2.1564145833332886
602,-2.119958333333282
603,-2.099833333333275
604,-2.099999999999942
605,-2.1232083333332747
606,-2.116631249999945
607,-2.1199437499999485
608,-2.099833333333275
609,-2.099999999999942
610,-2.123262499999941
611,-2.16650416666661
612,-2.1696687499999525
613,-2.1531520833332847
614,-2.1166458333332785
615,-2.139964583333291
616,-2.099958333333275
617,-2.1196229166666147
618,-2.1231999999999416
619,-2.189529166666607
620,-2.156202083333288
621,-2.136552083333283
622,-2.123249999999941
623,-2.0995854166666086
624,-2.139612499999944
625,-2.0994999999999417
626,-2.1230958333332746
627,-2.1397999999999406
628,-2.1564895833332884
629,-2.11996249999995
630,-2.099958333333275
631,-2.099749999999942
632,-2.129887499999941
633,-2.149945833333278
634,-2.093114583333289
635,-2.129881249999941
636,-2.123222916666608
637,-2.1197749999999482
638,-2.186362499999949
639,-2.1230416666666074
640,-2.1265541666666126
641,-2.1230958333332746
642,-2.0998749999999418
643,-2.099833333333275
644,-2.1331916666666118
645,-2.1165520833332785
646,-2.1965249999999634
647,-2.1165354166666086
648,-2.0931312499999457
649,-2.176397916666614
650,-2.1197958333332836
651,-2.1296729166666077
652,-2.093364583333279
653,-2.0998770833332747
654,-2.1228937499999545
655,-2.1529520833332803
656,-2.1796854166666058
657,-2.1597499999999457
658,-2.193214583333293
659,-2.1266395833332936
660,-2.1131895833332854
661,-2.143172916666625
662,-2.0997916666666088
663,-2.129645833333284
664,-2.099999999999942
665,-2.1166791666666116
666,-2.096524999999949
667,-2.123193749999941
668,-2.090006249999953
669,-2.0999166666666085
670,-2.1795687499999525
671,-2.133095833333278
672,-2.100002083333275
673,-2.133014583333275
674,-2.0998749999999418
675,-2.0998749999999418
676,-2.0996666666666086
677,-2.0930729166666127
678,-2.126470833333279
679,-2.1265979166666122
680,-2.1232083333332743
681,-2.156339583333273
682,-2.1531520833332847
683,-2.11996249999995
684,-2.15626874999994
685,-2.0933229166666125
686,-2.1496937499999587
687,-2.099958333333275
688,-2.166545833333277
689,-2.0964291666666157
690,-2.093285416666612
691,-2.0933687499999456
692,-2.1033354166666163
693,-2.1266374999999456
694,-2.1964416666666056
695,-2.106452083333275
696,-2.1631374999999395
697,-2.0966395833332827
698,-2.1599062499999633
699,-2.1232916666666077
700,-2.1066520833332754
701,-2.149883333333277
702,-2.123249999999941
703,-2.099999999999942
704,-2.1232916666666077
705,-2.16980624999994
706,-2.119920833333283
707,-2.1266374999999456
708,-2.0999166666666085
709,-2.156435416666606
710,-2.1066520833332754
711,-2.0999166666666085
712,-2.1232937499999407
713,-2.0999166666666085
714,-2.0998749999999418
715,-2.1199437499999485
716,-2.0933687499999456
717,-2.1863354166666165
718,-2.133304166666611
719,-2.1431833333332824
720,-2.1598749999999454
721,-2.0999791666666123
722,-2.099999999999942
723,-2.099958333333275
724,-2.106568749999942
725,-2.1266374999999456
726,-2.123306249999941
727,-2.1198895833332814
728,-2.123262499999941
729,-2.146331249999952
730,-2.099999999999942
731,-2.099999999999942
732,-2.099999999999942
733,-2.1231958333332743
734,-2.0999187499999414
735,-2.1365437499999493
736,-2.1563812499999395
737,-2.163143749999951
738,-2.1166604166666083
739,-2.119931249999948
740,-2.0998749999999418
741,-2.1565729166666214
742,-2.1266395833332785
743,-2.153199999999947
744,-2.093204166666612
745,-2.1565187499999396
746,-2.106568749999942
747,-2.099999999999942
748,-2.100002083333275
749,-2.093331249999946
750,-2.15650624999994
751,-2.11996249999995
752,-2.099999999999942
753,-2.1133312499999533
754,-2.116670833333278
755,-2.1199458333332815
756,-2.1365416666666293
757,-2.11996249999995
758,-2.0999166666666085
759,-2.0933229166666125
760,-2.143227083333282
761,-2.119958333333282
762,-2.11333541666662
763,-2.109949999999949
764,-2.129958333333274
765,-2.1232354166666076
766,-2.099999999999942
767,-2.1066187499999414
768,-2.1333208333332747
769,-2.1199208333332833
770,-2.0966791666666156
771,-2.1665166666666105
772,-2.0866041666666164
773,-2.1231520833332747
774,-2.1598729166666155
775,-2.1132562499999517
776,-2.1164604166666114
777,-2.1464083333332846
778,-2.1165312499999445
779,-2.1198895833332814
780,-2.1066187499999414
781,-2.1066520833332754
782,-2.123279166666608
783,-2.089877083333286
784,-2.1565479166666064
785,-2.1464083333332846
786,-2.1265104166666147
787,-2.1299520833332743
788,-2.1631270833332876
789,-2.1931583333332796
790,-2.096599999999949
791,-2.099999999999942
792,-2.099999999999942
793,-2.1099979166666123
794,-2.099958333333275
795,-2.1232770833332864
796,-2.093364583333279
797,-2.099999999999942
798,-2.1166083333332786
799,-2.1296479166666176
800,-2.126595833333279
801,-2.1797854166666055
