Iteration,Agent_ID,Average_Reward
1,0,-2.5099999999999283
1,1,-1.910479166666624
1,2,-1.6516249999999693
1,3,-1.7162499999999679
1,4,-2.9165937499999797
2,0,-2.099999999999942
2,1,-2.4491458333332634
2,2,-2.099999999999942
2,3,-2.099895833333275
2,4,-2.099999999999942
3,0,-2.099999999999942
3,1,-2.3334999999999337
3,2,-2.332666666666656
3,3,-2.099895833333275
3,4,-2.099999999999942
4,0,-2.099999999999942
4,1,-2.3329479166666007
4,2,-2.099583333333275
4,3,-2.0997916666666083
4,4,-2.099999999999942
5,0,-2.099999999999942
5,1,-2.216770833333271
5,2,-2.099583333333275
5,3,-2.099999999999942
5,4,-2.099999999999942
6,0,-2.099999999999942
6,1,-2.380895833333271
6,2,-2.0994791666666086
6,3,-2.099999999999942
6,4,-2.099999999999942
7,0,-2.099999999999942
7,1,-2.4494479166665966
7,2,-2.099062499999942
7,3,-2.0996874999999418
7,4,-2.099999999999942
8,0,-2.099999999999942
8,1,-2.4003020833333957
8,2,-2.0997916666666083
8,3,-2.099999999999942
8,4,-2.099999999999942
9,0,-2.099999999999942
9,1,-2.432145833333363
9,2,-2.099999999999942
9,3,-2.099999999999942
9,4,-2.099999999999942
10,0,-2.099999999999942
10,1,-2.25738541666663
10,2,-2.099999999999942
10,3,-2.099999999999942
10,4,-2.099999999999942
11,0,-2.099999999999942
11,1,-2.099999999999942
11,2,-2.099999999999942
11,3,-2.099999999999942
11,4,-2.099999999999942
12,0,-2.099999999999942
12,1,-2.099999999999942
12,2,-2.099999999999942
12,3,-2.099999999999942
12,4,-2.099999999999942
13,0,-2.099999999999942
13,1,-2.099999999999942
13,2,-2.099999999999942
13,3,-2.099999999999942
13,4,-2.099999999999942
14,0,-2.099999999999942
14,1,-2.099999999999942
14,2,-2.099999999999942
14,3,-2.099999999999942
14,4,-2.099999999999942
15,0,-2.099999999999942
15,1,-2.099999999999942
15,2,-2.099999999999942
15,3,-2.099999999999942
15,4,-2.099999999999942
16,0,-2.099999999999942
16,1,-2.099999999999942
16,2,-2.099999999999942
16,3,-2.099999999999942
16,4,-2.099999999999942
17,0,-2.099999999999942
17,1,-2.099999999999942
17,2,-2.099999999999942
17,3,-2.099999999999942
17,4,-2.099999999999942
18,0,-2.099999999999942
18,1,-2.099999999999942
18,2,-2.099999999999942
18,3,-2.099999999999942
18,4,-2.099999999999942
19,0,-2.099999999999942
19,1,-2.099999999999942
19,2,-2.099999999999942
19,3,-2.099999999999942
19,4,-2.099999999999942
20,0,-2.099999999999942
20,1,-2.099999999999942
20,2,-2.099999999999942
20,3,-2.099999999999942
20,4,-2.099999999999942
21,0,-2.099999999999942
21,1,-2.099999999999942
21,2,-2.099999999999942
21,3,-2.099999999999942
21,4,-2.099999999999942
22,0,-2.099999999999942
22,1,-2.099999999999942
22,2,-2.099999999999942
22,3,-2.099999999999942
22,4,-2.099999999999942
23,0,-2.099999999999942
23,1,-2.099999999999942
23,2,-2.099999999999942
23,3,-2.099999999999942
23,4,-2.099999999999942
24,0,-2.099999999999942
24,1,-2.099999999999942
24,2,-2.099999999999942
24,3,-2.099999999999942
24,4,-2.099999999999942
25,0,-2.099999999999942
25,1,-2.099999999999942
25,2,-2.099999999999942
25,3,-2.099374999999942
25,4,-2.099999999999942
26,0,-2.099999999999942
26,1,-2.099999999999942
26,2,-2.099999999999942
26,3,-2.0997916666666083
26,4,-2.099999999999942
27,0,-2.099999999999942
27,1,-2.099999999999942
27,2,-2.099999999999942
27,3,-2.099999999999942
27,4,-2.099999999999942
28,0,-2.099999999999942
28,1,-2.099999999999942
28,2,-2.099999999999942
28,3,-2.0997916666666083
28,4,-2.099999999999942
29,0,-2.099999999999942
29,1,-2.099999999999942
29,2,-2.099999999999942
29,3,-2.099999999999942
29,4,-2.099999999999942
30,0,-2.099999999999942
30,1,-2.099999999999942
30,2,-2.099999999999942
30,3,-2.099583333333275
30,4,-2.099999999999942
31,0,-2.099999999999942
31,1,-2.099999999999942
31,2,-2.099999999999942
31,3,-2.099999999999942
31,4,-2.099999999999942
32,0,-2.099999999999942
32,1,-2.099999999999942
32,2,-2.099999999999942
32,3,-2.099999999999942
32,4,-2.099999999999942
33,0,-2.099999999999942
33,1,-2.099999999999942
33,2,-2.099999999999942
33,3,-2.099999999999942
33,4,-2.099999999999942
34,0,-2.099999999999942
34,1,-2.099999999999942
34,2,-2.099999999999942
34,3,-2.0997916666666083
34,4,-2.099999999999942
35,0,-2.099999999999942
35,1,-2.099999999999942
35,2,-2.099999999999942
35,3,-2.0997916666666083
35,4,-2.099999999999942
36,0,-2.099999999999942
36,1,-2.099999999999942
36,2,-2.099999999999942
36,3,-2.099999999999942
36,4,-2.099999999999942
37,0,-2.099999999999942
37,1,-2.099999999999942
37,2,-2.099999999999942
37,3,-2.099583333333275
37,4,-2.099999999999942
38,0,-2.099999999999942
38,1,-2.099999999999942
38,2,-2.099999999999942
38,3,-2.099999999999942
38,4,-2.099999999999942
39,0,-2.099999999999942
39,1,-2.099999999999942
39,2,-2.099999999999942
39,3,-2.099999999999942
39,4,-2.099999999999942
40,0,-2.099999999999942
40,1,-2.099999999999942
40,2,-2.099999999999942
40,3,-2.0997916666666083
40,4,-2.099999999999942
41,0,-2.6644375
41,1,-2.099999999999942
41,2,-2.099999999999942
41,3,-2.0997916666666083
41,4,-2.099999999999942
42,0,-2.158312499999971
42,1,-2.099999999999942
42,2,-2.099999999999942
42,3,-2.099583333333275
42,4,-2.099999999999942
43,0,-2.099999999999942
43,1,-2.099999999999942
43,2,-2.099999999999942
43,3,-2.0998958333332753
43,4,-2.099999999999942
44,0,-2.264885416666609
44,1,-2.099999999999942
44,2,-2.099999999999942
44,3,-2.099999999999942
44,4,-2.099999999999942
45,0,-2.099999999999942
45,1,-2.099999999999942
45,2,-2.099999999999942
45,3,-2.099999999999942
45,4,-2.099999999999942
46,0,-2.2660937499999423
46,1,-2.099999999999942
46,2,-2.099999999999942
46,3,-2.0998958333332753
46,4,-2.099999999999942
47,0,-2.2323437499999614
47,1,-2.099999999999942
47,2,-2.099999999999942
47,3,-2.099999999999942
47,4,-2.099999999999942
48,0,-2.4149583333333196
48,1,-2.099999999999942
48,2,-2.099999999999942
48,3,-2.0997916666666083
48,4,-2.0996874999999418
49,0,-2.2651979166666085
49,1,-2.099999999999942
49,2,-2.099999999999942
49,3,-2.099999999999942
49,4,-2.0997916666666083
50,0,-2.5622708333332946
50,1,-2.099999999999942
50,2,-2.099999999999942
50,3,-2.0997916666666083
50,4,-2.0996874999999418
51,0,-2.398614583333295
51,1,-2.099999999999942
51,2,-2.099999999999942
51,3,-2.099999999999942
51,4,-2.099999999999942
52,0,-2.4311145833332755
52,1,-2.099999999999942
52,2,-2.099999999999942
52,3,-2.099999999999942
52,4,-2.099583333333275
53,0,-2.099999999999942
53,1,-2.099999999999942
53,2,-2.099999999999942
53,3,-2.0997916666666083
53,4,-2.0998958333332753
54,0,-2.7267812499999837
54,1,-2.099999999999942
54,2,-2.099999999999942
54,3,-2.099583333333275
54,4,-2.099999999999942
55,0,-2.432104166666609
55,1,-2.099999999999942
55,2,-2.099999999999942
55,3,-2.0997916666666083
55,4,-2.099999999999942
56,0,-2.2320208333332947
56,1,-2.099999999999942
56,2,-2.099999999999942
56,3,-2.099583333333275
56,4,-2.0997916666666083
57,0,-2.2651979166666085
57,1,-2.099999999999942
57,2,-2.099999999999942
57,3,-2.099999999999942
57,4,-2.099895833333275
58,0,-2.2653645833332754
58,1,-2.099999999999942
58,2,-2.099999999999942
58,3,-2.0997916666666083
58,4,-2.0991666666666084
59,0,-2.265302083333275
59,1,-2.099999999999942
59,2,-2.099999999999942
59,3,-2.099999999999942
59,4,-2.099999999999942
60,0,-2.232416666666628
60,1,-2.099999999999942
60,2,-2.099999999999942
60,3,-2.0996874999999418
60,4,-2.099999999999942
61,0,-2.3649999999999807
61,1,-2.099999999999942
61,2,-2.099999999999942
61,3,-2.0996874999999418
61,4,-2.0996874999999418
62,0,-2.2322187499999613
62,1,-2.099999999999942
62,2,-2.099999999999942
62,3,-2.099583333333275
62,4,-2.099999999999942
63,0,-2.232427083333295
63,1,-2.099999999999942
63,2,-2.099999999999942
63,3,-2.099999999999942
63,4,-2.099999999999942
64,0,-2.265374999999942
64,1,-2.099999999999942
64,2,-2.099999999999942
64,3,-2.099999999999942
64,4,-2.099999999999942
65,0,-2.4971770833333333
65,1,-2.099999999999942
65,2,-2.099999999999942
65,3,-2.099999999999942
65,4,-2.099999999999942
66,0,-2.2913541666666286
66,1,-2.099999999999942
66,2,-2.099999999999942
66,3,-2.099999999999942
66,4,-2.0996874999999418
67,0,-2.2248437499999403
67,1,-2.099999999999942
67,2,-2.099999999999942
67,3,-2.099999999999942
67,4,-2.0998958333332753
68,0,-2.099999999999942
68,1,-2.099999999999942
68,2,-2.099999999999942
68,3,-2.099999999999942
68,4,-2.099999999999942
69,0,-2.066812499999961
69,1,-2.099999999999942
69,2,-2.099999999999942
69,3,-2.099999999999942
69,4,-2.0996874999999418
70,0,-2.099999999999942
70,1,-2.099999999999942
70,2,-2.099999999999942
70,3,-2.099999999999942
70,4,-2.0997916666666083
71,0,-2.099999999999942
71,1,-2.099999999999942
71,2,-2.099999999999942
71,3,-2.099999999999942
71,4,-2.099999999999942
72,0,-2.099999999999942
72,1,-2.099999999999942
72,2,-2.099999999999942
72,3,-2.099895833333275
72,4,-2.099999999999942
73,0,-2.099999999999942
73,1,-2.099999999999942
73,2,-2.099999999999942
73,3,-2.099999999999942
73,4,-2.099999999999942
74,0,-2.099999999999942
74,1,-2.099999999999942
74,2,-2.099999999999942
74,3,-2.099999999999942
74,4,-2.099999999999942
75,0,-2.099999999999942
75,1,-2.232999999999961
75,2,-2.099999999999942
75,3,-2.099999999999942
75,4,-2.0996874999999418
76,0,-2.099999999999942
76,1,-2.099999999999942
76,2,-2.099999999999942
76,3,-2.099999999999942
76,4,-2.0997916666666083
77,0,-2.066812499999961
77,1,-2.099999999999942
77,2,-2.099999999999942
77,3,-2.099999999999942
77,4,-2.099999999999942
78,0,-2.099999999999942
78,1,-2.366062499999981
78,2,-2.099999999999942
78,3,-2.099895833333275
78,4,-2.099999999999942
79,0,-2.099999999999942
79,1,-2.099999999999942
79,2,-2.099999999999942
79,3,-2.099999999999942
79,4,-2.099999999999942
80,0,-2.099999999999942
80,1,-2.099999999999942
80,2,-2.099999999999942
80,3,-2.099999999999942
80,4,-2.099999999999942
81,0,-2.099999999999942
81,1,-2.099999999999942
81,2,-2.099999999999942
81,3,-2.099999999999942
81,4,-2.099999999999942
82,0,-2.099999999999942
82,1,-2.099999999999942
82,2,-2.099999999999942
82,3,-2.099999999999942
82,4,-2.099999999999942
83,0,-2.099999999999942
83,1,-2.099999999999942
83,2,-2.099999999999942
83,3,-2.0998958333332753
83,4,-2.099999999999942
84,0,-2.099999999999942
84,1,-2.099999999999942
84,2,-2.099999999999942
84,3,-2.099999999999942
84,4,-2.0996874999999418
85,0,-2.099999999999942
85,1,-2.099999999999942
85,2,-2.099999999999942
85,3,-2.099999999999942
85,4,-2.099999999999942
86,0,-2.099999999999942
86,1,-2.099999999999942
86,2,-2.099999999999942
86,3,-2.099999999999942
86,4,-2.099895833333275
87,0,-2.099999999999942
87,1,-2.099999999999942
87,2,-2.099999999999942
87,3,-2.0997916666666083
87,4,-2.099999999999942
88,0,-2.099999999999942
88,1,-2.099999999999942
88,2,-2.099999999999942
88,3,-2.0997916666666083
88,4,-2.099999999999942
89,0,-2.099999999999942
89,1,-2.099999999999942
89,2,-2.099999999999942
89,3,-2.099999999999942
89,4,-2.099999999999942
90,0,-2.099999999999942
90,1,-2.099999999999942
90,2,-2.099999999999942
90,3,-2.099999999999942
90,4,-2.099583333333275
91,0,-2.099999999999942
91,1,-2.099999999999942
91,2,-2.099999999999942
91,3,-2.099999999999942
91,4,-2.099999999999942
92,0,-2.0668124999999615
92,1,-2.099999999999942
92,2,-2.099999999999942
92,3,-2.099895833333275
92,4,-2.099999999999942
93,0,-2.099999999999942
93,1,-2.099999999999942
93,2,-2.099999999999942
93,3,-2.099999999999942
93,4,-2.0998958333332753
94,0,-2.099999999999942
94,1,-2.099999999999942
94,2,-2.099999999999942
94,3,-2.099999999999942
94,4,-2.099999999999942
95,0,-2.099999999999942
95,1,-2.099999999999942
95,2,-2.099999999999942
95,3,-2.099999999999942
95,4,-2.099999999999942
96,0,-2.099999999999942
96,1,-2.149874999999961
96,2,-2.099999999999942
96,3,-2.0997916666666083
96,4,-2.099999999999942
97,0,-2.099999999999942
97,1,-2.099999999999942
97,2,-2.099999999999942
97,3,-2.099999999999942
97,4,-2.099583333333275
98,0,-2.099999999999942
98,1,-2.099999999999942
98,2,-2.099999999999942
98,3,-2.0996874999999418
98,4,-2.099999999999942
99,0,-2.099999999999942
99,1,-2.099999999999942
99,2,-2.099999999999942
99,3,-2.099999999999942
99,4,-2.0998958333332753
100,0,-2.099999999999942
100,1,-2.1499374999999614
100,2,-2.099999999999942
100,3,-2.099999999999942
100,4,-2.0997916666666083
101,0,-2.099999999999942
101,1,-2.099999999999942
101,2,-2.099999999999942
101,3,-2.0997916666666083
101,4,-2.099999999999942
102,0,-2.099999999999942
102,1,-2.099999999999942
102,2,-2.099999999999942
102,3,-2.0998958333332753
102,4,-2.0997916666666083
103,0,-2.099999999999942
103,1,-2.099999999999942
103,2,-2.099999999999942
103,3,-2.099999999999942
103,4,-2.099999999999942
104,0,-2.099999999999942
104,1,-2.099999999999942
104,2,-2.099999999999942
104,3,-2.099999999999942
104,4,-2.099999999999942
105,0,-2.099999999999942
105,1,-2.099999999999942
105,2,-2.099999999999942
105,3,-2.099999999999942
105,4,-2.0997916666666083
106,0,-2.099999999999942
106,1,-2.099999999999942
106,2,-2.099999999999942
106,3,-2.099999999999942
106,4,-2.099999999999942
107,0,-2.099999999999942
107,1,-2.099999999999942
107,2,-2.099999999999942
107,3,-2.0998958333332753
107,4,-2.099999999999942
108,0,-2.099999999999942
108,1,-2.099999999999942
108,2,-2.099999999999942
108,3,-2.0997916666666083
108,4,-2.099999999999942
109,0,-2.099999999999942
109,1,-2.099999999999942
109,2,-2.099999999999942
109,3,-2.099583333333275
109,4,-2.099583333333275
110,0,-2.099999999999942
110,1,-2.099999999999942
110,2,-2.099999999999942
110,3,-2.099999999999942
110,4,-2.0997916666666083
111,0,-2.099999999999942
111,1,-2.099999999999942
